comments_disabled,ratings_disabled,len_title,is_weekend,No_tags_log,desc_len_log,category_id_2,category_id_10,category_id_15,category_id_17,category_id_19,category_id_20,category_id_22,category_id_23,category_id_24,category_id_25,category_id_26,category_id_27,category_id_28,category_id_29,category_id_30,category_id_43,publish_period_Pagi,publish_period_Siang
0,0,-0.41211962853552825,1,0.4943907635279486,-0.048202141982513276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0.09609305566846006,0,-3.163030356382161,-2.2423944106105274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.9739149647480763,0,2.203298694856031,0.8260684588626835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,-1.6133496093813187,1,0.7889649474012459,0.44842516889529466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,-0.31971732231662126,0,-0.24902478160663866,1.267676629764075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,-2.0753611404758536,1,-0.9106704921676221,-0.3834703238802132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,-0.96653346584897,0,-0.24902478160663866,1.687459598706871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.003690749449553104,1,0.8415142912678757,-0.15733214864368106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.37329997432518097,0,0.358160285996689,-0.5725749292350167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6967080460913553,0,0.7345043044435895,-0.9416376728791669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.343524189623704,0,0.04172436152919148,-0.7235282233950995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1.251121883404797,0,0.7889649474012459,-1.665814434134891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.2346965149968205,0,0.6779880638611233,1.2309935909256589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.4583207816449817,0,-0.4798658307630651,-1.310768824975637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1.2973230365142505,1,0.12731923684026183,-0.543738197822884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,-1.428544996943505,0,1.1653089658481464,-0.904604874589244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1.2973230365142505,0,0.04172436152919148,-1.8512758560836486,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.5581045867629949,0,-0.4798658307630651,-0.6707052452314786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,-1.8905565280380396,0,0.8922819542169771,-1.6242492364913246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0.9277138116386228,0,-0.4798658307630651,0.19306944499537035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.9739149647480763,0,-3.163030356382161,0.8592205370208431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0.8353115054197158,0,1.360063868029127,-0.5268171531532744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.7429091992008088,0,0.5581238982448194,0.09717185688719965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,-0.5969242409733422,0,0.7889649474012459,0.7587695984505164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.7891103523102623,1,0.9889285596493763,-1.7824880128509788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.7355277003017026,0,0.8415142912678757,1.079545490706036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.280897668106274,1,0.5581238982448194,0.04082429075150278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,-0.8279300065206096,0,-0.3600016651467613,-0.747521438962701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0.09609305566846006,0,-0.6101655970394104,0.5792592175366107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1.0663172709669833,0,0.28509688661364946,-0.07666899585211621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.9203323127395165,0,0.8415142912678757,1.4017012468144356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1.1125184240764368,0,0.42782413196847413,0.056789155820551745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,-1.1975392313962374,0,-3.163030356382161,-2.004445386916778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,-0.04251040365990038,1,-0.6101655970394104,0.6212399935563684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,-0.6893265471922492,0,-0.6101655970394104,0.9339985033570729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1.1587195771858902,1,0.4943907635279486,1.138089764663301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.2899415376151444,0,0.358160285996689,-0.022212902362992382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.14229420877791354,0,-0.7528928423942344,0.1692121274983439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.18849536188736704,0,0.6192549425858072,1.2499945060684845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1.251121883404797,0,-1.7908825714021193,1.391824591220946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,-1.5671484562718654,0,0.7889649474012459,-0.2882895909510637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.4195011274346344,1,-0.24902478160663866,-1.718021623358025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.5119034336535414,0,-0.14570777479090746,0.018047949319809197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1.1587195771858902,1,0.42782413196847413,0.0048023444713877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.781728853411156,0,0.6192549425858072,0.4419144485515185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1.343524189623704,0,-0.24902478160663866,0.2588859480618868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.6043057398724484,0,-0.4798658307630651,0.4698340811183448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.4195011274346344,1,0.9889285596493763,1.0480674286548506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0.9739149647480763,1,-0.24902478160663866,-0.020503459614893044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,-1.0127346189584234,0,1.0350091995718012,-0.5580553076316285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.3270988212157275,0,-1.5178555597709498,-2.1034637921936867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0.14229420877791354,0,0.12731923684026183,0.09259257732432111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,-1.2899415376151444,0,0.9413848002802877,0.9052923414457861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,-0.22731501609771432,0,-1.287014510614523,-0.5523044795206593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.6967080460913553,0,0.4943907635279486,0.26148473459676386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.2973230365142505,0,0.04172436152919148,0.3133593885972217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,-0.31971732231662126,0,0.5581238982448194,1.2725347558832352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,-0.5969242409733422,0,0.28509688661364946,-0.7303263948174166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1.2973230365142505,0,0.4943907635279486,-1.6915861676336685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.2735161692071678,0,-0.3600016651467613,-0.7067271915115936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,-1.3823438438340514,0,0.20828504313439755,-0.4723470744715019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.22731501609771432,1,-0.6101655970394104,0.27694078768721897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,-1.6595507624907722,0,1.1231230033734036,0.5083006019036139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1.2973230365142505,1,0.28509688661364946,1.0298122919700563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,-0.22731501609771432,0,0.5581238982448194,-0.7579784407621736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,-0.6431253940827957,0,0.4943907635279486,-0.030803079127820442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,-1.058935772067877,1,0.28509688661364946,-0.4723470744715019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,-1.7981542218191326,0,-1.0870508983663927,-1.4182567274945739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.0201161178575298,0,0.42782413196847413,0.04563987487458201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1.251121883404797,0,0.12731923684026183,-0.41308353510796075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1.1587195771858902,0,-0.04906116935850821,-0.1790269454849034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1.2049207302953435,0,0.8922819542169771,0.5925048223850322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,-0.36591847542607475,1,0.358160285996689,-0.4231475385911615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.7429091992008088,0,-0.14570777479090746,-1.1918651342961537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.09609305566846006,1,0.6192549425858072,-0.05524518939191994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-1.8905565280380396,0,0.04172436152919148,-0.7067271915115936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.7429091992008088,0,1.0350091995718012,-0.9628037863210637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.049891902559006586,0,0.28509688661364946,-0.03946574769261691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1.2049207302953435,1,-0.24902478160663866,0.6065094070336547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,-1.243740384505691,0,1.0350091995718012,1.399562216798921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.6431253940827957,1,0.04172436152919148,1.0420183826709006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,-0.31971732231662126,0,0.6192549425858072,-0.5046810903708836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.2735161692071678,1,-0.14570777479090746,-1.3047832678826394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.13491270987880735,1,0.4943907635279486,-2.2423944106105274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0.280897668106274,0,0.7889649474012459,-0.48301231464863803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1.2973230365142505,0,0.7889649474012459,-1.2638340155036405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1.343524189623704,0,0.28509688661364946,0.4516651088800699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,-0.36591847542607475,0,0.5581238982448194,-0.32668976085963036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.874131159630063,0,-0.3600016651467613,0.34494711574471515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,-1.336142690724598,0,-3.163030356382161,-0.37378609985721756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.9739149647480763,1,-0.3600016651467613,0.18610995980938225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0201161178575298,0,0.8415142912678757,0.8707545924453033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1.1587195771858902,0,0.42782413196847413,0.8613930672137978,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1.0663172709669833,0,0.42782413196847413,1.1518098316826069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1.1587195771858902,0,1.0350091995718012,0.6781353234650427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,-0.18111386298826082,0,-0.6101655970394104,-0.14183721092605966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,-1.9367576811474931,1,0.5581238982448194,-0.747521438962701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1.0201161178575298,0,-0.14570777479090746,0.5821119849113521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1.0201161178575298,1,0.358160285996689,0.2627816648173023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.7891103523102623,0,-0.04906116935850821,-1.981114379597591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1.2049207302953435,0,0.358160285996689,-1.3790218830266325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.003690749449553104,1,0.9413848002802877,0.7809141888829109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.14229420877791354,1,0.4943907635279486,1.2564149079121554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.13491270987880735,0,-0.3600016651467613,-0.26418662352215516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.18849536188736704,1,1.0797140905370761,1.181363617101326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.7891103523102623,1,-0.3600016651467613,0.38483977512335094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.8353115054197158,1,-3.163030356382161,-0.3313033422571322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.049891902559006586,0,-0.04906116935850821,-0.0985494718364272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,-1.151338078286784,0,-0.24902478160663866,1.952317521747852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,-0.4583207816449817,0,-3.163030356382161,-3.4635264051628556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.4657022805440879,1,0.12731923684026183,1.0285836621010516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,-0.08871155676935386,1,-0.14570777479090746,0.594383176308967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.7429091992008088,0,-0.6101655970394104,-0.6082835777458725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.13491270987880735,0,0.8415142912678757,1.2085439457730756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.6043057398724484,0,0.20828504313439755,-0.36180789938430924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,-0.5507230878638887,0,-0.04906116935850821,-2.3858628582870263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1.2973230365142505,0,0.04172436152919148,-0.8610849797587585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,-1.243740384505691,0,0.42782413196847413,0.24050785889768542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1.2973230365142505,0,0.4943907635279486,0.8401968112065866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,-1.8443553749285861,1,-0.14570777479090746,-0.9542848981519098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,-1.5671484562718654,0,1.0797140905370761,2.084630229211257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1.2049207302953435,1,-0.7528928423942344,-0.349967858860815,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0.9277138116386228,0,0.28509688661364946,1.2279610329357713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0663172709669833,1,0.20828504313439755,0.7855979390604234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,-1.5671484562718654,1,0.5581238982448194,0.06310622272848045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,-0.4583207816449817,0,-1.0870508983663927,0.7579698164599157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,-0.18111386298826082,0,-0.7528928423942344,-0.4384309990685612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,-0.13491270987880735,1,-0.7528928423942344,0.13014322103216563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.41211962853552825,0,0.12731923684026183,-0.42567903218733955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0.3270988212157275,0,-1.0870508983663927,-0.5667424127882962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-1.243740384505691,0,0.4943907635279486,-0.10409324840508155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1.1587195771858902,1,0.8922819542169771,1.5327196227583846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1.2049207302953435,0,0.28509688661364946,-0.2772634899576033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.003690749449553104,1,0.358160285996689,0.9935710553229526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,-0.874131159630063,0,1.360063868029127,-2.5132053996998107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,-0.5507230878638887,1,0.4943907635279486,0.38138153445896034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.2346965149968205,0,1.0797140905370761,0.8350142246980091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1.251121883404797,1,0.42782413196847413,-0.6707052452314786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.36591847542607475,0,-0.6101655970394104,0.7555667249223114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,-2.0753611404758536,0,-0.9106704921676221,-0.3834703238802132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.003690749449553104,0,0.6779880638611233,1.798650855413792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,-0.6431253940827957,0,1.0797140905370761,-0.16910879941066956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1.2973230365142505,1,0.358160285996689,0.8460879041785903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.37329997432518097,0,-0.24902478160663866,-1.2299896269705923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.9739149647480763,0,-0.6101655970394104,-1.0245016744514404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.4195011274346344,0,0.7345043044435895,-1.3047832678826394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0663172709669833,1,1.1653089658481464,0.10021340024722203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1.0201161178575298,0,-1.287014510614523,-0.030803079127820442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0.9277138116386228,1,0.4943907635279486,0.3940051943425764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.4657022805440879,0,1.1653089658481464,-0.042951388165707774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0.6505068929819019,0,-0.04906116935850821,0.10173079909411988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.7355277003017026,0,0.9413848002802877,1.4165509393959523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.280897668106274,0,-1.0870508983663927,0.9217940251236361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.280897668106274,0,0.28509688661364946,0.7933570095088197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.003690749449553104,0,-0.6101655970394104,0.6562843465910614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,-2.306366906023121,0,-1.287014510614523,-0.02392519655986599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,-0.13491270987880735,1,0.6192549425858072,-0.5046810903708836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-0.08871155676935386,0,0.12731923684026183,0.18610995980938225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,-2.0291599873664,0,-0.14570777479090746,0.3256238132545985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,-0.6431253940827957,0,-0.6101655970394104,0.8305510866541399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,-0.874131159630063,0,-0.6101655970394104,0.9852694475718176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
